15.8471 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1A30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002D0EF454D90>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
34.5657 	EXP 	question: height = 0.034999999999999996
34.5657 	EXP 	question: height = 0.034999999999999996
34.5657 	EXP 	question: text = 'Content'
34.5657 	EXP 	question_2: height = 0.034999999999999996
34.5657 	EXP 	question_2: height = 0.034999999999999996
34.5657 	EXP 	question_2: height = 0.034999999999999996
34.5657 	EXP 	question_2: text = 'Drawing style'
34.9819 	DATA 	Mouse: Left button down, pos=(1065,399)
34.9974 	EXP 	slider: markerPos = 4.972222222222221
35.0141 	EXP 	slider: markerPos = 4.972222222222221
35.0307 	EXP 	slider: markerPos = 4.972222222222221
35.0475 	EXP 	slider: markerPos = 4.972222222222221
35.0485 	DATA 	Mouse:  Left button up, pos=(1065,399)
35.0640 	EXP 	slider: markerPos = 5.0
35.6493 	DATA 	Mouse: Left button down, pos=(846,179)
35.6641 	EXP 	slider_2: markerPos = 2.9444444444444446
35.6807 	EXP 	slider_2: markerPos = 2.9444444444444446
35.6974 	EXP 	slider_2: markerPos = 2.9444444444444446
35.7140 	EXP 	slider_2: markerPos = 2.9444444444444446
35.7308 	EXP 	slider_2: markerPos = 2.9444444444444446
35.7328 	DATA 	Mouse:  Left button up, pos=(846,179)
35.7521 	EXP 	slider_2: markerPos = 3.0
35.9561 	DATA 	Keypress: space
35.9667 	EXP 	New trial (rep=0, index=6): OrderedDict([('sub1', 109), ('sub2', 139), ('pairID', 222), ('trialID', 222), ('stim1', 'stimuli/own/kitchen/109_kit.jpg'), ('stim2', 'stimuli/own/kitchen/139_kit.jpg')])
35.9668 	EXP 	window1: mouseVisible = True
35.9690 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
35.9806 	EXP 	polygon: autoDraw = False
35.9806 	EXP 	polygon_2: autoDraw = False
35.9806 	EXP 	image1: autoDraw = False
35.9806 	EXP 	image2: autoDraw = False
35.9806 	EXP 	slider: autoDraw = False
35.9806 	EXP 	question: autoDraw = False
35.9806 	EXP 	slider_2: autoDraw = False
35.9806 	EXP 	question_2: autoDraw = False
35.9806 	EXP 	unnamed TextStim: autoDraw = False
35.9806 	EXP 	text: autoDraw = True
36.4731 	EXP 	text: autoDraw = False
36.4731 	EXP 	text: autoDraw = False
36.4731 	EXP 	image1: image = 'stimuli/own/kitchen/109_kit.jpg'
36.4731 	EXP 	image2: image = 'stimuli/own/kitchen/139_kit.jpg'
36.4731 	EXP 	slider: markerPos = None
36.4731 	EXP 	slider: markerPos = None
36.4731 	EXP 	slider: styleTweaks = ['triangleMarker']
36.4731 	EXP 	slider: styleTweaks = ['triangleMarker']
36.4731 	EXP 	question: height = 0.034999999999999996
36.4731 	EXP 	slider_2: markerPos = None
36.4731 	EXP 	slider_2: markerPos = None
36.4731 	EXP 	slider_2: styleTweaks = ['triangleMarker']
36.4731 	EXP 	slider_2: styleTweaks = ['triangleMarker']
36.4731 	EXP 	question_2: height = 0.034999999999999996
36.4731 	EXP 	polygon: autoDraw = True
36.4731 	EXP 	polygon_2: autoDraw = True
36.4731 	EXP 	image1: autoDraw = True
36.4731 	EXP 	image2: autoDraw = True
36.4731 	EXP 	slider: autoDraw = True
36.4731 	EXP 	question: autoDraw = True
36.4731 	EXP 	slider_2: autoDraw = True
36.4731 	EXP 	question_2: autoDraw = True
36.4731 	EXP 	question: height = 0.034999999999999996
36.4731 	EXP 	question: height = 0.034999999999999996
36.4731 	EXP 	question: height = 0.034999999999999996
36.4731 	EXP 	question: text = 'Content'
36.4731 	EXP 	question_2: height = 0.034999999999999996
36.4731 	EXP 	question_2: height = 0.034999999999999996
36.4731 	EXP 	question_2: height = 0.034999999999999996
36.4731 	EXP 	question_2: text = 'Drawing style'
36.9321 	DATA 	Mouse: Left button down, pos=(819,402)
36.9474 	EXP 	slider: markerPos = 2.6944444444444446
36.9640 	EXP 	slider: markerPos = 2.6944444444444446
36.9734 	DATA 	Mouse:  Left button up, pos=(819,402)
36.9807 	EXP 	slider: markerPos = 2.6944444444444446
36.9974 	EXP 	slider: markerPos = 3.0
37.7991 	DATA 	Mouse: Left button down, pos=(1063,190)
37.8173 	EXP 	slider_2: markerPos = 4.953703703703703
37.8353 	EXP 	slider_2: markerPos = 4.953703703703703
37.8474 	EXP 	slider_2: markerPos = 4.962962962962963
37.8641 	EXP 	slider_2: markerPos = 4.962962962962963
37.8825 	DATA 	Mouse:  Left button up, pos=(1064,190)
37.8837 	EXP 	slider_2: markerPos = 4.962962962962963
37.9000 	EXP 	slider_2: markerPos = 5.0
38.0605 	DATA 	Keypress: space
38.0676 	EXP 	New trial (rep=0, index=7): OrderedDict([('sub1', 131), ('sub2', 139), ('pairID', 592), ('trialID', 592), ('stim1', 'stimuli/own/kitchen/131_kit.jpg'), ('stim2', 'stimuli/own/kitchen/139_kit.jpg')])
38.0677 	EXP 	window1: mouseVisible = True
38.0700 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
38.0807 	EXP 	polygon: autoDraw = False
38.0807 	EXP 	polygon_2: autoDraw = False
38.0807 	EXP 	image1: autoDraw = False
38.0807 	EXP 	image2: autoDraw = False
38.0807 	EXP 	slider: autoDraw = False
38.0807 	EXP 	question: autoDraw = False
38.0807 	EXP 	slider_2: autoDraw = False
38.0807 	EXP 	question_2: autoDraw = False
38.0807 	EXP 	unnamed TextStim: autoDraw = False
38.0807 	EXP 	text: autoDraw = True
38.5604 	EXP 	text: autoDraw = False
38.5604 	EXP 	text: autoDraw = False
38.5604 	EXP 	image1: image = 'stimuli/own/kitchen/131_kit.jpg'
38.5604 	EXP 	image2: image = 'stimuli/own/kitchen/139_kit.jpg'
38.5604 	EXP 	slider: markerPos = None
38.5604 	EXP 	slider: markerPos = None
38.5604 	EXP 	slider: styleTweaks = ['triangleMarker']
38.5604 	EXP 	slider: styleTweaks = ['triangleMarker']
38.5604 	EXP 	question: height = 0.034999999999999996
38.5604 	EXP 	slider_2: markerPos = None
38.5604 	EXP 	slider_2: markerPos = None
38.5604 	EXP 	slider_2: styleTweaks = ['triangleMarker']
38.5604 	EXP 	slider_2: styleTweaks = ['triangleMarker']
38.5604 	EXP 	question_2: height = 0.034999999999999996
38.5604 	EXP 	polygon: autoDraw = True
38.5604 	EXP 	polygon_2: autoDraw = True
38.5604 	EXP 	image1: autoDraw = True
38.5604 	EXP 	image2: autoDraw = True
38.5604 	EXP 	slider: autoDraw = True
38.5604 	EXP 	question: autoDraw = True
38.5604 	EXP 	slider_2: autoDraw = True
38.5604 	EXP 	question_2: autoDraw = True
38.5604 	EXP 	question: height = 0.034999999999999996
38.5604 	EXP 	question: height = 0.034999999999999996
38.5604 	EXP 	question: height = 0.034999999999999996
38.5604 	EXP 	question: text = 'Content'
38.5604 	EXP 	question_2: height = 0.034999999999999996
38.5604 	EXP 	question_2: height = 0.034999999999999996
38.5604 	EXP 	question_2: height = 0.034999999999999996
38.5604 	EXP 	question_2: text = 'Drawing style'
38.9822 	DATA 	Mouse: Left button down, pos=(1081,408)
38.9974 	EXP 	slider: markerPos = 5.12037037037037
39.0140 	EXP 	slider: markerPos = 5.12037037037037
39.0308 	EXP 	slider: markerPos = 5.12037037037037
39.0482 	EXP 	slider: markerPos = 5.12037037037037
39.0655 	DATA 	Mouse:  Left button up, pos=(1081,408)
39.0667 	EXP 	slider: markerPos = 5.12037037037037
39.0808 	EXP 	slider: markerPos = 5.0
39.7151 	DATA 	Mouse: Left button down, pos=(850,190)
39.7307 	EXP 	slider_2: markerPos = 2.981481481481482
39.7473 	EXP 	slider_2: markerPos = 2.981481481481482
39.7642 	EXP 	slider_2: markerPos = 2.981481481481482
39.7823 	DATA 	Mouse:  Left button up, pos=(850,190)
39.7834 	EXP 	slider_2: markerPos = 2.981481481481482
39.7981 	EXP 	slider_2: markerPos = 3.0
40.0514 	EXP 	New trial (rep=0, index=8): OrderedDict([('sub1', 131), ('sub2', 134), ('pairID', 587), ('trialID', 587), ('stim1', 'stimuli/own/kitchen/131_kit.jpg'), ('stim2', 'stimuli/own/kitchen/134_kit.jpg')])
40.0515 	EXP 	window1: mouseVisible = True
40.0542 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
40.0550 	DATA 	Keypress: space
40.0641 	EXP 	polygon: autoDraw = False
40.0641 	EXP 	polygon_2: autoDraw = False
40.0641 	EXP 	image1: autoDraw = False
40.0641 	EXP 	image2: autoDraw = False
40.0641 	EXP 	slider: autoDraw = False
40.0641 	EXP 	question: autoDraw = False
40.0641 	EXP 	slider_2: autoDraw = False
40.0641 	EXP 	question_2: autoDraw = False
40.0641 	EXP 	unnamed TextStim: autoDraw = False
40.0641 	EXP 	text: autoDraw = True
40.5434 	EXP 	text: autoDraw = False
40.5434 	EXP 	text: autoDraw = False
40.5434 	EXP 	image1: image = 'stimuli/own/kitchen/131_kit.jpg'
40.5434 	EXP 	image2: image = 'stimuli/own/kitchen/134_kit.jpg'
40.5434 	EXP 	slider: markerPos = None
40.5434 	EXP 	slider: markerPos = None
40.5434 	EXP 	slider: styleTweaks = ['triangleMarker']
40.5434 	EXP 	slider: styleTweaks = ['triangleMarker']
40.5434 	EXP 	question: height = 0.034999999999999996
40.5434 	EXP 	slider_2: markerPos = None
40.5434 	EXP 	slider_2: markerPos = None
40.5434 	EXP 	slider_2: styleTweaks = ['triangleMarker']
40.5434 	EXP 	slider_2: styleTweaks = ['triangleMarker']
40.5434 	EXP 	question_2: height = 0.034999999999999996
40.5434 	EXP 	polygon: autoDraw = True
40.5434 	EXP 	polygon_2: autoDraw = True
40.5434 	EXP 	image1: autoDraw = True
40.5434 	EXP 	image2: autoDraw = True
40.5434 	EXP 	slider: autoDraw = True
40.5434 	EXP 	question: autoDraw = True
40.5434 	EXP 	slider_2: autoDraw = True
40.5434 	EXP 	question_2: autoDraw = True
40.5434 	EXP 	question: height = 0.034999999999999996
40.5434 	EXP 	question: height = 0.034999999999999996
40.5434 	EXP 	question: height = 0.034999999999999996
40.5434 	EXP 	question: text = 'Content'
40.5434 	EXP 	question_2: height = 0.034999999999999996
40.5434 	EXP 	question_2: height = 0.034999999999999996
40.5434 	EXP 	question_2: height = 0.034999999999999996
40.5434 	EXP 	question_2: text = 'Drawing style'
42.2325 	DATA 	Keypress: escape
42.4812 	EXP 	image_similarity_rating: status = STOPPED
42.4976 	EXP 	polygon: autoDraw = False
42.4976 	EXP 	polygon_2: autoDraw = False
42.4976 	EXP 	image1: autoDraw = False
42.4976 	EXP 	image2: autoDraw = False
42.4976 	EXP 	slider: autoDraw = False
42.4976 	EXP 	question: autoDraw = False
42.4976 	EXP 	slider_2: autoDraw = False
42.4976 	EXP 	question_2: autoDraw = False
42.4977 	EXP 	image_similarity_rating: status = STOPPED
42.8369 	EXP 	window1: mouseVisible = True
13.4824 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C7FCCC41F0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C7FCCC4190>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C7FCCB4400>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002C7FD049910>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.4825 	EXP 	window1: mouseVisible = True
13.4825 	EXP 	window1: backgroundImage = ''
13.4825 	EXP 	window1: backgroundFit = 'none'
13.4833 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.4833 	EXP 	window1: recordFrameIntervals = False
13.6478 	EXP 	window1: recordFrameIntervals = True
13.8323 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
13.8324 	EXP 	window1: recordFrameIntervals = False
13.8324 	EXP 	window1: mouseVisible = False
16.1121 	EXP 	image_similarity_rating: status = STARTED
16.1123 	EXP 	window1: mouseVisible = True
16.1485 	EXP 	Created slide_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='slide_img', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7  , 0.952]), texRes=128.0, units='height', win=Window(...))
16.1487 	EXP 	window1: mouseVisible = True
16.1511 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.225,  0.2  ]), size=array([0.305, 0.23 ]), units='height', vertices=ndarray(...), win=Window(...))
16.1513 	EXP 	window1: mouseVisible = True
16.1535 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0.225, 0.2  ]), size=array([0.305, 0.23 ]), units='height', vertices=ndarray(...), win=Window(...))
16.1536 	EXP 	window1: mouseVisible = True
16.1832 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
16.1834 	EXP 	window1: mouseVisible = True
16.2061 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
16.2152 	EXP 	window1: mouseVisible = True
16.2155 	EXP 	window1: mouseVisible = True
16.2172 	EXP 	window1: mouseVisible = True
16.2173 	EXP 	window1: mouseVisible = True
16.2177 	EXP 	window1: mouseVisible = True
16.2180 	EXP 	window1: mouseVisible = True
16.2409 	EXP 	window1: mouseVisible = True
16.2410 	EXP 	window1: mouseVisible = True
16.2412 	EXP 	window1: mouseVisible = True
16.2414 	EXP 	window1: mouseVisible = True
16.2542 	EXP 	window1: mouseVisible = True
16.2543 	EXP 	window1: mouseVisible = True
16.2545 	EXP 	window1: mouseVisible = True
16.2547 	EXP 	window1: mouseVisible = True
16.2769 	EXP 	window1: mouseVisible = True
16.2771 	EXP 	window1: mouseVisible = True
16.2775 	EXP 	window1: mouseVisible = True
16.2777 	EXP 	window1: mouseVisible = True
16.2820 	EXP 	window1: mouseVisible = True
16.2821 	EXP 	window1: mouseVisible = True
16.2825 	EXP 	window1: mouseVisible = True
16.2827 	EXP 	window1: mouseVisible = True
16.3037 	EXP 	window1: mouseVisible = True
16.3038 	EXP 	window1: mouseVisible = True
16.3040 	EXP 	window1: mouseVisible = True
16.3042 	EXP 	window1: mouseVisible = True
16.3083 	EXP 	window1: mouseVisible = True
16.3084 	EXP 	window1: mouseVisible = True
16.3087 	EXP 	window1: mouseVisible = True
16.3089 	EXP 	window1: mouseVisible = True
16.3285 	EXP 	window1: mouseVisible = True
16.3286 	EXP 	window1: mouseVisible = True
16.3288 	EXP 	window1: mouseVisible = True
16.3292 	EXP 	window1: mouseVisible = True
16.3335 	EXP 	window1: mouseVisible = True
16.3336 	EXP 	window1: mouseVisible = True
16.3338 	EXP 	window1: mouseVisible = True
16.3340 	EXP 	window1: mouseVisible = True
16.3554 	EXP 	window1: mouseVisible = True
16.3555 	EXP 	window1: mouseVisible = True
16.3557 	EXP 	window1: mouseVisible = True
16.3560 	EXP 	window1: mouseVisible = True
16.3600 	EXP 	window1: mouseVisible = True
16.3601 	EXP 	window1: mouseVisible = True
16.3603 	EXP 	window1: mouseVisible = True
16.3605 	EXP 	window1: mouseVisible = True
16.3816 	EXP 	window1: mouseVisible = True
16.3817 	EXP 	window1: mouseVisible = True
16.3820 	EXP 	window1: mouseVisible = True
16.3823 	EXP 	window1: mouseVisible = True
16.3876 	EXP 	window1: mouseVisible = True
16.3877 	EXP 	window1: mouseVisible = True
16.3879 	EXP 	window1: mouseVisible = True
16.3882 	EXP 	window1: mouseVisible = True
16.4115 	EXP 	window1: mouseVisible = True
16.4116 	EXP 	window1: mouseVisible = True
16.4118 	EXP 	window1: mouseVisible = True
16.4120 	EXP 	window1: mouseVisible = True
16.4166 	EXP 	window1: mouseVisible = True
16.4174 	EXP 	window1: mouseVisible = True
16.4418 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
16.4419 	EXP 	window1: mouseVisible = True
17.7307 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
17.7323 	EXP 	window1: mouseVisible = True
17.7325 	EXP 	window1: mouseVisible = True
17.7339 	EXP 	window1: mouseVisible = True
17.7340 	EXP 	window1: mouseVisible = True
17.7343 	EXP 	window1: mouseVisible = True
17.7345 	EXP 	window1: mouseVisible = True
17.7392 	EXP 	window1: mouseVisible = True
17.7393 	EXP 	window1: mouseVisible = True
17.7396 	EXP 	window1: mouseVisible = True
17.7398 	EXP 	window1: mouseVisible = True
17.7438 	EXP 	window1: mouseVisible = True
17.7439 	EXP 	window1: mouseVisible = True
17.7441 	EXP 	window1: mouseVisible = True
17.7443 	EXP 	window1: mouseVisible = True
17.7497 	EXP 	window1: mouseVisible = True
17.7498 	EXP 	window1: mouseVisible = True
17.7501 	EXP 	window1: mouseVisible = True
17.7503 	EXP 	window1: mouseVisible = True
17.7549 	EXP 	window1: mouseVisible = True
17.7550 	EXP 	window1: mouseVisible = True
17.7552 	EXP 	window1: mouseVisible = True
17.7555 	EXP 	window1: mouseVisible = True
17.7600 	EXP 	window1: mouseVisible = True
17.7601 	EXP 	window1: mouseVisible = True
17.7603 	EXP 	window1: mouseVisible = True
17.7605 	EXP 	window1: mouseVisible = True
17.7649 	EXP 	window1: mouseVisible = True
17.7650 	EXP 	window1: mouseVisible = True
17.7652 	EXP 	window1: mouseVisible = True
17.7655 	EXP 	window1: mouseVisible = True
17.7699 	EXP 	window1: mouseVisible = True
17.7700 	EXP 	window1: mouseVisible = True
17.7702 	EXP 	window1: mouseVisible = True
17.7704 	EXP 	window1: mouseVisible = True
17.7747 	EXP 	window1: mouseVisible = True
17.7747 	EXP 	window1: mouseVisible = True
17.7750 	EXP 	window1: mouseVisible = True
17.7752 	EXP 	window1: mouseVisible = True
17.7798 	EXP 	window1: mouseVisible = True
17.7799 	EXP 	window1: mouseVisible = True
17.7802 	EXP 	window1: mouseVisible = True
17.7804 	EXP 	window1: mouseVisible = True
17.7851 	EXP 	window1: mouseVisible = True
17.7852 	EXP 	window1: mouseVisible = True
17.7854 	EXP 	window1: mouseVisible = True
17.7857 	EXP 	window1: mouseVisible = True
17.7902 	EXP 	window1: mouseVisible = True
17.7903 	EXP 	window1: mouseVisible = True
17.7906 	EXP 	window1: mouseVisible = True
17.7908 	EXP 	window1: mouseVisible = True
17.7953 	EXP 	window1: mouseVisible = True
17.7954 	EXP 	window1: mouseVisible = True
17.7956 	EXP 	window1: mouseVisible = True
17.7958 	EXP 	window1: mouseVisible = True
17.8006 	EXP 	window1: mouseVisible = True
17.8007 	EXP 	window1: mouseVisible = True
17.8009 	EXP 	window1: mouseVisible = True
17.8012 	EXP 	window1: mouseVisible = True
17.8057 	EXP 	window1: mouseVisible = True
17.8064 	EXP 	window1: mouseVisible = True
17.8306 	EXP 	Created slider_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
17.8307 	EXP 	window1: mouseVisible = True
18.1135 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style', units='height', win=Window(...), wrapWidth=1)
18.1136 	EXP 	window1: mouseVisible = True
18.1155 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.1155 	EXP 	window1: mouseVisible = True
18.1284 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.1285 	EXP 	window1: mouseVisible = True
18.1291 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.1292 	EXP 	window1: mouseVisible = True
